"cod_prov","nom_prov","cod_depto","nom_depto","cod_loc","cod_sit","cod_entidad","cod_bahra","tipo_bahra","nombre_bahra","lat_gd","long_gd","lat_gms","long_gms","fuente_ubicacion"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","003","000","86168000003 ","ST ","BORDO PAMPA",-29.1105025399,-63.146675294,"-29° 6m 37.809"" ","-63° 8m 48.031"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","004","000","86168000004 ","ST ","CAMPOS DE CEJAS",-29.0600399708,-63.4228069167,"-29° 3m 36.144"" ","-63° 25m 22.105"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","007","000","86168000007 ","ST ","CARRETA PASO",-29.0221704031316,-63.1727942079528,"-29° 1m 19.813"" ","-63° 10m 22.059"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","009","000","86168000009 ","ST ","CHAÑAR SINUCHAY",-29.1896265862,-63.0845088199,"-29° 11m 22.656"" ","-63° 5m 4.232"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","011","000","86168000011 ","ST ","CHIRA",-29.0957300000033,-63.3217099999896,"-29° 5m 44.628"" ","-63° 19m 18.156"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","012","000","86168000012 ","ST ","EL ALBARDON",-29.0844600000034,-63.379219999991,"-29° 5m 4.056"" ","-63° 22m 45.192"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","013","000","86168000013 ","ST ","EL CANDELARIO",-28.8361228819,-63.3348650433,"-28° 50m 10.042"" ","-63° 20m 5.514"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","016","000","86168000016 ","ST ","EL SIMBOLAR",-28.9876747894661,-63.3411637406447,"-28° 59m 15.629"" ","-63° 20m 28.189"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","017","000","86168000017 ","ST ","GUERRA",-28.9803983685,-63.1945215963,"-28° 58m 49.434"" ","-63° 11m 40.278"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","019","000","86168000019 ","ST ","LA BAJADA",-28.7787758612248,-63.5672794732578,"-28° 46m 43.593"" ","-63° 34m 2.206"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","020","000","86168000020 ","ST ","LA CENTELLA",-29.0230997962451,-63.0025681903579,"-29° 1m 23.159"" ","-63° 0m 9.245"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","028","000","86168000028 ","ST ","LA RAMADA",-28.9953560420046,-63.5285469879355,"-28° 59m 43.282"" ","-63° 31m 42.769"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","031","000","86168000031 ","ST ","LOMAS BLANCAS",-29.2875687241,-63.1524247525,"-29° 17m 15.247"" ","-63° 9m 8.729"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","033","000","86168000033 ","ST ","LOS CERRILLOS",-28.9808570300247,-63.4183848498857,"-28° 58m 51.085"" ","-63° 25m 6.185"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","035","000","86168000035 ","ST ","MALOTA",-28.9801375986953,-63.2641198679375,"-28° 58m 48.495"" ","-63° 15m 50.832"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","037","000","86168000037 ","ST ","MISTOL POZO",-28.6786005706,-63.4358685027,"-28° 40m 42.962"" ","-63° 26m 9.127"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","038","000","86168000038 ","ST ","NAVARRO",-29.1807000000032,-63.2159899999867,"-29° 10m 50.520"" ","-63° 12m 57.564"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","039","000","86168000039 ","ST ","NUEVA LOMA",-29.1212530194,-62.9798669695,"-29° 7m 16.511"" ","-62° 58m 47.521"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","048","000","86168000048 ","ST ","PUENTE DEL SALADILLO",-28.9197336239,-63.7763726647,"-28° 55m 11.041"" ","-63° 46m 34.942"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","056","000","86168000056 ","ST ","RUBIA PASO",-28.8768749926772,-63.1453342857763,"-28° 52m 36.750"" ","-63° 8m 43.203"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","058","000","86168000058 ","ST ","SABAGASTA",-28.6280667067,-63.4939110723,"-28° 37m 41.040"" ","-63° 29m 38.080"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","061","000","86168000061 ","ST ","SAN NICOLAS",-29.054686549637,-63.4782229488184,"-29° 3m 16.872"" ","-63° 28m 41.603"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","063","000","86168000063 ","ST ","SANTA LUCIA",-28.7268129127422,-63.5083213011138,"-28° 43m 36.526"" ","-63° 30m 29.957"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","065","000","86168000065 ","ST ","SANTA ROSA",-28.9705541321,-63.062844297,"-28° 58m 13.995"" ","-63° 3m 46.239"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","066","000","86168000066 ","ST ","TACO ISLA",-29.1905700000032,-63.1707299999852,"-29° 11m 26.052"" ","-63° 10m 14.628"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","073","000","86168000073 ","ST ","VACA HUMAN",-28.9194998054,-63.6288101028,"-28° 55m 10.199"" ","-63° 37m 43.716"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","074","000","86168000074 ","ST ","VERON",-28.9021609303,-63.3748403697,"-28° 54m 7.779"" ","-63° 22m 29.425"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","000","075","000","86168000075 ","ST ","YACU HURMANA",-28.9024605651786,-63.2920001971409,"-28° 54m 8.858"" ","-63° 17m 31.201"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","010","000","000","86168010000 ","LS ","CHILCA JULIANA",-28.8074833560376,-63.4867773423909,"-28° 48m 26.940"" ","-63° 29m 12.398"" ","INDEC"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","020","000","000","86168020000 ","LS ","LOS TELARES",-28.9961060752517,-63.3596611334149,"-28° 59m 45.982"" ","-63° 21m 34.780"" ","INDEC"
"86","SANTIAGO DEL ESTERO","168","SALAVINA","030","000","000","86168030000 ","LS ","VILLA SALAVINA",-28.8151503162706,-63.3410631551443,"-28° 48m 54.541"" ","-63° 20m 27.827"" ","INDEC"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","003","000","86175000003 ","ST ","ATOJ POZO",-28.2954000000041,-63.8665499999977,"-28° 17m 43.440"" ","-63° 51m 59.580"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","006","000","86175000006 ","ST ","BARRIAL ALTO",-28.4121026101,-63.7568764712,"-28° 24m 43.569"" ","-63° 45m 24.755"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","009","000","86175000009 ","ST ","BREA POZO VIEJO",-28.2145300000041,-63.9862099999984,"-28° 12m 52.308"" ","-63° 59m 10.356"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","015","000","86175000015 ","ST ","CHEEJ",-28.0524255336,-63.8640489206,"-28° 3m 8.732"" ","-63° 51m 50.576"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","019","000","86175000019 ","ST ","DIASPA",-28.1920300000041,-63.7056999999962,"-28° 11m 31.308"" ","-63° 42m 20.520"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","023","000","86175000023 ","ST ","EL MSITOL",-28.3604030407,-63.9768858757,"-28° 21m 37.451"" ","-63° 58m 36.789"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","033","000","86175000033 ","ST ","LA BLANCA",-28.285496803,-63.7930914148,"-28° 17m 7.788"" ","-63° 47m 35.129"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","035","000","86175000035 ","ST ","LA HIGUERA",-28.0231600000043,-64.0868099999989,"-28° 1m 23.376"" ","-64° 5m 12.516"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","036","000","86175000036 ","ST ","LA VERDE",-28.1723800000041,-63.7689399999968,"-28° 10m 20.568"" ","-63° 46m 8.184"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","039","000","86175000039 ","ST ","LOS GALLEGOS",-28.2149900000041,-64.0542999999987,"-28° 12m 53.964"" ","-64° 3m 15.480"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","040","000","86175000040 ","ST ","MAJADAS",-28.348352432251,-63.878002166748,"-28° 20m 54.069"" ","-63° 52m 40.808"" ","IGN"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","044","000","86175000044 ","ST ","PAMPA ATUN",-28.0122800000043,-64.0142199999985,"-28° 0m 44.208"" ","-64° 0m 51.192"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","045","000","86175000045 ","ST ","PERCAS",-28.2621184392,-64.0354973223,"-28° 15m 43.626"" ","-64° 2m 7.790"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","046","000","86175000046 ","ST ","PERCHIL BAJO",-28.31161168,-63.99404269,"-28° 18m 41.802"" ","-63° 59m 38.554"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","051","000","86175000051 ","ST ","POZO MOSOJ",-28.1242000000042,-63.8403199999975,"-28° 7m 27.120"" ","-63° 50m 25.152"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","053","000","86175000053 ","ST ","PUESTITO",-28.0795315146,-64.0410753532,"-28° 4m 46.313"" ","-64° 2m 27.871"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","056","000","86175000056 ","ST ","QUIMILI",-28.0835494995117,-63.9585113525391,"-28° 5m .778"" ","-63° 57m 30.641"" ","IGN"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","057","000","86175000057 ","ST ","QUIMILIOJ",-28.2545717393,-63.5735119275,"-28° 15m 16.458"" ","-63° 34m 24.643"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","064","000","86175000064 ","ST ","SAN JOSE",-28.294380000004,-63.610299999995,"-28° 17m 39.768"" ","-63° 36m 37.080"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","066","000","86175000066 ","ST ","SAN JUAN",-28.1816788342,-63.9918877167,"-28° 10m 54.044"" ","-63° 59m 30.796"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","073","000","86175000073 ","ST ","SHILLPI",-28.447260000004,-63.8274999999974,"-28° 26m 50.136"" ","-63° 49m 39"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","076","000","86175000076 ","ST ","SUNCHO POZO",-28.1289406888,-63.9912347855,"-28° 7m 44.186"" ","-63° 59m 28.445"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","078","000","86175000078 ","ST ","TACOYOJ",-28.1551300000042,-64.0475399999987,"-28° 9m 18.468"" ","-64° 2m 51.144"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","085","000","86175000085 ","ST ","TIO POZO",-28.1846596575,-63.8983432328,"-28° 11m 4.775"" ","-63° 53m 54.036"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","000","087","000","86175000087 ","ST ","TRES JAZMINES",-28.2793800000041,-63.9428099999981,"-28° 16m 45.768"" ","-63° 56m 34.116"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","010","000","000","86175010000 ","LS ","BREA POZO",-28.2625484480748,-63.8794848442523,"-28° 15m 45.174"" ","-63° 52m 46.145"" ","INDEC"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","020","000","000","86175020000 ","LS ","ESTACION ROBLES",-28.066906709842,-63.9232936486892,"-28° 4m .864"" ","-63° 55m 23.857"" ","INDEC"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","030","000","000","86175030000 ","LS ","ESTACION TABOADA",-28.0244133561374,-63.6780500726067,"-28° 1m 27.888"" ","-63° 40m 40.980"" ","INDEC"
"86","SANTIAGO DEL ESTERO","175","SAN MARTIN","040","000","000","86175040000 ","LS ","VILLA NUEVA",-28.3300482316358,-63.9281703939706,"-28° 19m 48.174"" ","-63° 55m 41.413"" ","INDEC"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","003","000","86182000003 ","ST ","AMPA",-28.0814458658,-63.3346682301,"-28° 4m 53.205"" ","-63° 20m 4.806"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","005","000","86182000005 ","ST ","AZOGASTA",-27.9237749551,-63.4726628236,"-27° 55m 25.590"" ","-63° 28m 21.586"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","011","000","86182000011 ","ST ","CHILCAN",-28.1713700000039,-63.2222999999866,"-28° 10m 16.932"" ","-63° 13m 20.280"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","015","000","86182000015 ","ST ","COLONIA SIEGEL",-28.22777747,-63.14545965,"-28° 13m 39.999"" ","-63° 8m 43.655"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","016","000","86182000016 ","ST ","CONCEPCION",-27.932693892257,-63.6063961512364,"-27° 55m 57.698"" ","-63° 36m 23.026"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","017","000","86182000017 ","ST ","CONCHAYOJ",-28.245132675,-63.307370413,"-28° 14m 42.478"" ","-63° 18m 26.533"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","033","000","86182000033 ","ST ","LA FALDA",-28.1158200000041,-63.5933799999948,"-28° 6m 56.952"" ","-63° 35m 36.168"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","056","000","86182000056 ","ST ","OSO HUANCHINA",-28.0009600000042,-63.608319999995,"-28° 0m 3.456"" ","-63° 36m 29.952"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","057","000","86182000057 ","ST ","OVEJERIA",-28.0730323791504,-63.5454330444336,"-28° 4m 22.917"" ","-63° 32m 43.559"" ","IGN"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","058","000","86182000058 ","ST ","PAAJ RODEO",-28.2770000000039,-63.3605399999904,"-28° 16m 37.200"" ","-63° 21m 37.944"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","059","000","86182000059 ","ST ","PAMPA MUYOJ",-28.199272792,-63.4947412066,"-28° 11m 57.382"" ","-63° 29m 41.068"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","062","000","86182000062 ","ST ","POZO BARRANCAYOJ",-28.3080978393555,-63.2916641235352,"-28° 18m 29.152"" ","-63° 17m 29.991"" ","IGN"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","066","000","86182000066 ","ST ","QUIMILI",-27.9498900000042,-63.7273099999965,"-27° 56m 59.604"" ","-63° 43m 38.316"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","071","000","86182000071 ","ST ","SAN ANTONIO",-28.19948387146,-63.5006675720215,"-28° 11m 58.142"" ","-63° 30m 2.403"" ","IGN"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","079","000","86182000079 ","ST ","SAN MARCOS",-28.0718486872,-63.654317405,"-28° 4m 18.655"" ","-63° 39m 15.543"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","080","000","86182000080 ","ST ","SAN PEDRO",-28.0695900000041,-63.5619899999943,"-28° 4m 10.524"" ","-63° 33m 43.164"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","000","093","000","86182000093 ","ST ","VILLA MATARA",-28.1411100000039,-63.2944899999887,"-28° 8m 27.996"" ","-63° 17m 40.164"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","182","SARMIENTO","010","000","000","86182010000 ","LS ","GARZA",-28.1640640623966,-63.4693456111254,"-28° 9m 50.631"" ","-63° 28m 9.644"" ","INDEC"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","005","000","86189000005 ","ST ","CAMPO ALEGRE",-28.1034400000042,-64.0849099999988,"-28° 6m 12.384"" ","-64° 5m 5.676"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","009","000","86189000009 ","ST ","CORO PAMPA",-28.2126900000042,-64.0772599999988,"-28° 12m 45.684"" ","-64° 4m 38.136"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","018","000","86189000018 ","ST ","HUACHANA",-28.2208799748,-64.1163046333,"-28° 13m 15.168"" ","-64° 6m 58.697"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","025","000","86189000025 ","ST ","LA ABRITA",-28.0240700000043,-64.2089899999992,"-28° 1m 26.652"" ","-64° 12m 32.364"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","027","000","86189000027 ","ST ","LA HIGUERA",-28.036513176,-64.0977997793,"-28° 2m 11.447"" ","-64° 5m 52.079"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","029","000","86189000029 ","ST ","LA RAMADITA",-28.2271200000041,-64.1501999999991,"-28° 13m 37.632"" ","-64° 9m .720"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","047","000","86189000047 ","ST ","PUESTO DEL MEDIO",-27.99388784,-64.20683717,"-27° 59m 37.996"" ","-64° 12m 24.614"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","051","000","86189000051 ","ST ","SAN ANDRES",-28.1682900000042,-64.1563599999991,"-28° 10m 5.844"" ","-64° 9m 22.896"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","062","000","86189000062 ","ST ","SAN MIGUEL",-28.2960910797119,-64.3292083740234,"-28° 17m 45.928"" ","-64° 19m 45.150"" ","IGN"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","000","065","000","86189000065 ","ST ","SAN VICENTE",-28.22458548,-64.19232189,"-28° 13m 28.508"" ","-64° 11m 32.359"" ","GPS-EDUCACION"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","010","000","000","86189010000 ","LS ","ARRAGA",-28.0781229945078,-64.1575725231187,"-28° 4m 41.243"" ","-64° 9m 27.261"" ","INDEC"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","020","000","000","86189020000 ","LS ","NUEVA FRANCIA",-28.197257042159,-64.1289571495793,"-28° 11m 50.125"" ","-64° 7m 44.246"" ","INDEC"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","030","000","000","86189030000 ","LS ","SIMBOL",-28.1281475866785,-64.1477934328695,"-28° 7m 41.331"" ","-64° 8m 52.056"" ","INDEC"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","040","000","000","86189040000 ","LS ","SUMAMAO",-28.1967575331195,-64.0357172733602,"-28° 11m 48.327"" ","-64° 2m 8.582"" ","INDEC"
"86","SANTIAGO DEL ESTERO","189","SILIPICA","050","000","000","86189050000 ","LS ","VILLA SILIPICA",-28.1355654399078,-64.0824158634213,"-28° 8m 8.036"" ","-64° 4m 56.697"" ","INDEC"
"90","TUCUMAN","007","BURRUYACU","000","002","000","90007000002 ","ST ","AGUA BLANCA",-26.3699400000051,-64.7813599999999,"-26° 22m 11.784"" ","-64° 46m 52.896"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","004","000","90007000004 ","ST ","AGUA NEGRA",-26.3651065826416,-65.0603942871094,"-26° 21m 54.384"" ","-65° 3m 37.419"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","007","000","90007000007 ","ST ","ALTA GRACIA",-26.7339165,-65.1415319,"-26° 44m 2.099"" ","-65° 8m 29.515"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","010","000","90007000010 ","ST ","ALTO DE MEDINA",-26.4637205142285,-65.1058382292916,"-26° 27m 49.394"" ","-65° 6m 21.018"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","025","000","90007000025 ","ST ","BOCA DEL TIGRE",-26.7707283,-65.1030407,"-26° 46m 14.622"" ","-65° 6m 10.947"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","039","000","90007000039 ","ST ","CHILCAS",-26.3799300000051,-64.6821799999999,"-26° 22m 47.748"" ","-64° 40m 55.848"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","054","000","90007000054 ","ST ","EL CADILLAL",-26.6220779418945,-65.1787490844727,"-26° 37m 19.481"" ","-65° 10m 43.497"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","057","000","90007000057 ","ST ","EL CASTORAL",-26.4218444824219,-64.6814422607422,"-26° 25m 18.640"" ","-64° 40m 53.192"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","063","000","90007000063 ","ST ","EL ESPINILLO",-26.755054473877,-64.979118347168,"-26° 45m 18.196"" ","-64° 58m 44.826"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","076","000","90007000076 ","ST ","EL NOGALITO",-26.4270000457764,-64.9390335083008,"-26° 25m 37.200"" ","-64° 56m 20.521"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","077","000","90007000077 ","ST ","EL OBRAJE",-26.4760303497314,-64.8204345703125,"-26° 28m 33.709"" ","-64° 49m 13.564"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","079","000","90007000079 ","ST ","EL ONCE",-26.8086719512939,-64.6778335571289,"-26° 48m 31.219"" ","-64° 40m 40.201"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","084","000","90007000084 ","ST ","EL PUESTITO",-26.4339189,-64.7496689,"-26° 26m 2.108"" ","-64° 44m 58.808"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","085","000","90007000085 ","ST ","EL PUESTITO DE ARRIBA",-26.4235500000051,-64.7756599999999,"-26° 25m 24.780"" ","-64° 46m 32.376"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","087","000","90007000087 ","ST ","EL RODEO",-26.658550000005,-64.9314399999999,"-26° 39m 30.780"" ","-64° 55m 53.184"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","091","000","90007000091 ","ST ","EL SINQUIAL",-26.6430358886719,-64.8103637695313,"-26° 38m 34.929"" ","-64° 48m 37.310"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","092","000","90007000092 ","ST ","EL SUNCHAL",-26.614430000005,-65.0501599999999,"-26° 36m 51.948"" ","-65° 3m .576"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","093","000","90007000093 ","ST ","EL TAJAMAR",-26.5212400000051,-64.8098799999999,"-26° 31m 16.464"" ","-64° 48m 35.568"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","095","000","90007000095 ","ST ","EL TIPAL",-26.5320854187012,-65.0307083129883,"-26° 31m 55.508"" ","-65° 1m 50.550"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","096","000","90007000096 ","ST ","EL TRIUNFO",-26.5556259155273,-64.5984497070313,"-26° 33m 20.253"" ","-64° 35m 54.419"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","181","000","90007000181 ","ST ","LA CRUZ",-26.6457881,-64.8884809,"-26° 38m 44.837"" ","-64° 53m 18.531"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","183","000","90007000183 ","ST ","LA CRUZ DE ARRIBA",-26.627430000005,-64.9109599999999,"-26° 37m 38.748"" ","-64° 54m 39.456"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","184","000","90007000184 ","ST ","LA CUCHILLA",-26.4277687072754,-65.0807952880859,"-26° 25m 39.967"" ","-65° 4m 50.863"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","192","000","90007000192 ","ST ","LA MARTA",-26.783260000005,-64.97979,"-26° 46m 59.736"" ","-64° 58m 47.244"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","194","000","90007000194 ","ST ","LA RINCONADA",-26.4625854492188,-65.0031204223633,"-26° 27m 45.308"" ","-65° 0m 11.234"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","195","000","90007000195 ","ST ","LA RUDA",-26.4352366019156,-64.554781571944,"-26° 26m 6.852"" ","-64° 33m 17.214"" ","APROXIMADA-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","197","000","90007000197 ","ST ","LA SOLEDAD",-26.694400000005,-64.6650299999999,"-26° 41m 39.840"" ","-64° 39m 54.108"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","199","000","90007000199 ","ST ","LA TOMA",-26.5474800000051,-64.8525799999999,"-26° 32m 50.928"" ","-64° 51m 9.288"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","202","000","90007000202 ","ST ","LA TUNA",-26.7569580078125,-64.6940612792969,"-26° 45m 25.049"" ","-64° 41m 38.621"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","203","000","90007000203 ","ST ","LA UNION",-26.8000812530542,-64.7263031005859,"-26° 48m .293"" ","-64° 43m 34.691"" ","APROXIMADA-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","204","000","90007000204 ","ST ","LA VERDE",-26.8314533233643,-64.7059860229492,"-26° 49m 53.232"" ","-64° 42m 21.550"" ","IGN"
"90","TUCUMAN","007","BURRUYACU","000","205","000","90007000205 ","ST ","LA VIRGINIA",-26.7455182,-64.786538,"-26° 44m 43.866"" ","-64° 47m 11.537"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","206","000","90007000206 ","ST ","LAGUNA DE ROBLES",-26.2691600000052,-64.6561699999999,"-26° 16m 8.976"" ","-64° 39m 22.212"" ","GPS-EDUCACION"
"90","TUCUMAN","007","BURRUYACU","000","208","000","90007000208 ","ST ","LAS CORZUELAS",-26.706600000005,-65.04629,"-26° 42m 23.760"" ","-65° 2m 46.644"" ","GPS-EDUCACION"
